timestamp,intended_timestamp,snapshot_date,snapshot_weekday,session_label,expiry,nq_price,qqq_price,gamma_flip,gamma_regime,vol_regime,iv,rv_iv_ratio,hv5,hv10,hv21,hv63,strike_futures,strike_etf,dist_nq,dist_pct,net_gex,abs_gex,net_vex,net_charmex,net_dex,net_dag,net_vegaex,total_oi,score,type
2026-05-25T07:06:32 ET,2026-05-25T07:05:00 ET,2026-05-25,Mon,0706ET,AGGREGATE,29558.75,717.54,29424.9,NEAR_FLIP,NEUTRAL,24.4,0.663,12.68,14.31,16.18,18.96,31307.87,760.0,1749.119999999999,5.917435615511478,101182.67000000001,101182.67000000001,1923284.08,-207560.57,61582.95,0.037041,129.41,567,0.8336168642530519,CALL WALL + VOL SENSITIVE
2026-05-25T07:06:32 ET,2026-05-25T07:05:00 ET,2026-05-25,Mon,0706ET,AGGREGATE,29558.75,717.54,29424.9,NEAR_FLIP,NEUTRAL,24.4,0.663,12.68,14.31,16.18,18.96,31513.84,765.0,1955.0900000000001,6.614251279232039,129648.42,129648.42,2721408.09,-241276.74,86059.14000000001,0.040320999999999996,197.69,802,1.3076909183570318,CALL WALL + VOL SENSITIVE
2026-05-25T07:06:32 ET,2026-05-25T07:05:00 ET,2026-05-25,Mon,0706ET,AGGREGATE,29558.75,717.54,29424.9,NEAR_FLIP,NEUTRAL,24.4,0.663,12.68,14.31,16.18,18.96,31719.82,770.0,2161.0699999999997,7.311100773882521,68624.31,68624.31,1475246.61,-141209.63999999998,47990.46000000001,0.016634,112.28,552,0.7325496588690006,CALL WALL + VOL SENSITIVE
2026-05-25T07:06:32 ET,2026-05-25T07:05:00 ET,2026-05-25,Mon,0706ET,AGGREGATE,29558.75,717.54,29424.9,NEAR_FLIP,NEUTRAL,24.4,0.663,12.68,14.31,16.18,18.96,31925.79,775.0,2367.040000000001,8.00791643760308,48281.649999999994,48281.649999999994,865221.5800000001,-165623.46,35184.119999999995,0.008919,68.28999999999999,520,,
2026-05-25T07:06:32 ET,2026-05-25T07:05:00 ET,2026-05-25,Mon,0706ET,AGGREGATE,29558.75,717.54,29424.9,NEAR_FLIP,NEUTRAL,24.4,0.663,12.68,14.31,16.18,18.96,32131.76,780.0,2573.0099999999984,8.70473210132363,5849.93,5849.93,119078.57999999999,-16970.920000000002,4722.92,0.001226,10.39,61,,
2026-05-25T07:06:32 ET,2026-05-25T07:05:00 ET,2026-05-25,Mon,0706ET,AGGREGATE,29558.75,717.54,29424.9,NEAR_FLIP,NEUTRAL,24.4,0.663,12.68,14.31,16.18,18.96,32337.74,785.0,2778.9900000000016,9.401581595974125,10600.55,10600.55,221722.07,-30700.8,9346.78,0.002419,21.080000000000002,112,,
2026-05-25T10:16:45 ET,2026-05-25T10:15:00 ET,2026-05-25,Mon,1016ET,2026-05-26,29558.75,717.54,29424.9,NEAR_FLIP,NEUTRAL,24.4,0.663,12.68,14.31,16.18,18.96,26776.47,650.0,-2782.279999999999,-9.412711971920325,-814063.57,941852.61,8247807.609999999,4588546.22,3797953.1100000003,8.109421000000001,2489.0,1194,,
2026-05-25T10:16:45 ET,2026-05-25T10:15:00 ET,2026-05-25,Mon,1016ET,2026-05-27,29558.75,717.54,29424.9,NEAR_FLIP,NEUTRAL,24.4,0.663,12.68,14.31,16.18,18.96,26776.47,650.0,-2782.279999999999,-9.412711971920325,-359948.33,405296.14999999997,5348206.23,986644.2,1479808.17,2.838203,1464.1100000000001,572,,
2026-05-25T10:16:45 ET,2026-05-25T10:15:00 ET,2026-05-25,Mon,1016ET,2026-05-26,29558.75,717.54,29424.9,NEAR_FLIP,NEUTRAL,24.4,0.663,12.68,14.31,16.18,18.96,26982.44,655.0,-2576.3100000000013,-8.715896308199776,-1114933.64,1223942.24,11580624.07,5508525.29,2558287.46,5.550510000000001,2915.3300000000004,1527,,
2026-05-25T10:16:45 ET,2026-05-25T10:15:00 ET,2026-05-25,Mon,1016ET,2026-05-27,29558.75,717.54,29424.9,NEAR_FLIP,NEUTRAL,24.4,0.663,12.68,14.31,16.18,18.96,26982.44,655.0,-2576.3100000000013,-8.715896308199776,-235625.22,291332.14,3531316.56,654800.71,2120132.22,4.320182,963.81,387,,
2026-05-25T10:16:45 ET,2026-05-25T10:15:00 ET,2026-05-25,Mon,1016ET,2026-05-26,29558.75,717.54,29424.9,NEAR_FLIP,NEUTRAL,24.4,0.663,12.68,14.31,16.18,18.96,27188.41,660.0,-2370.34,-8.019080644479216,-1575046.82,1646076.72,16705520.600000001,6798860.61,317522.4199999999,0.7098699999999996,3524.77,1993,,
2026-05-25T10:16:45 ET,2026-05-25T10:15:00 ET,2026-05-25,Mon,1016ET,2026-05-27,29558.75,717.54,29424.9,NEAR_FLIP,NEUTRAL,24.4,0.663,12.68,14.31,16.18,18.96,27188.41,660.0,-2370.34,-8.019080644479216,-484662.23,535420.77,7285899.3100000005,1103802.16,1325939.11,2.9383450000000004,1620.6599999999999,654,,
2026-05-25T10:16:45 ET,2026-05-25T10:15:00 ET,2026-05-25,Mon,1016ET,2026-05-26,29558.75,717.54,29424.9,NEAR_FLIP,NEUTRAL,24.4,0.663,12.68,14.31,16.18,18.96,27394.39,665.0,-2164.3600000000006,-7.322231149828733,-1328548.0899999999,1446795.83,14312591.709999999,5441644.94,2719296.7700000005,6.399884999999999,2778.43,1664,,
2026-05-25T10:16:45 ET,2026-05-25T10:15:00 ET,2026-05-25,Mon,1016ET,2026-05-27,29558.75,717.54,29424.9,NEAR_FLIP,NEUTRAL,24.4,0.663,12.68,14.31,16.18,18.96,27394.39,665.0,-2164.3600000000006,-7.322231149828733,-370481.33,434673.64999999997,5547199.510000001,815580.15,1841595.0999999999,4.571311,1203.11,474,,
2026-05-25T10:16:45 ET,2026-05-25T10:15:00 ET,2026-05-25,Mon,1016ET,2026-05-26,29558.75,717.54,29424.9,NEAR_FLIP,NEUTRAL,24.4,0.663,12.68,14.31,16.18,18.96,27600.36,670.0,-1958.3899999999994,-6.625415486108173,-7867544.510000001,8130016.29,85475748.87,27587848.48,-836064.2599999998,-2.136678,13973.51,8611,,
2026-05-25T10:16:45 ET,2026-05-25T10:15:00 ET,2026-05-25,Mon,1016ET,2026-05-27,29558.75,717.54,29424.9,NEAR_FLIP,NEUTRAL,24.4,0.663,12.68,14.31,16.18,18.96,27600.36,670.0,-1958.3899999999994,-6.625415486108173,-918064.1499999999,1056519.29,13568508.79,1787530.47,3159376.17,9.10812,2673.64,992,,
2026-05-25T10:16:45 ET,2026-05-25T10:15:00 ET,2026-05-25,Mon,1016ET,2026-05-26,29558.75,717.54,29424.9,NEAR_FLIP,NEUTRAL,24.4,0.663,12.68,14.31,16.18,18.96,27641.55,671.0,-1917.2000000000007,-6.4860658857360365,-107046.94,205414.40000000002,1163714.82,681963.83,3392430.85,8.855720999999999,345.24,213,,
2026-05-25T10:16:45 ET,2026-05-25T10:15:00 ET,2026-05-25,Mon,1016ET,2026-05-26,29558.75,717.54,29424.9,NEAR_FLIP,NEUTRAL,24.4,0.663,12.68,14.31,16.18,18.96,27682.75,672.0,-1876.0,-6.346682454433966,-365137.32,515139.68,3970262.96,1672459.23,4798458.56,12.81793,846.58,522,,
2026-05-25T10:16:45 ET,2026-05-25T10:15:00 ET,2026-05-25,Mon,1016ET,2026-05-26,29558.75,717.54,29424.9,NEAR_FLIP,NEUTRAL,24.4,0.663,12.68,14.31,16.18,18.96,27723.94,673.0,-1834.8100000000013,-6.20733285406183,-478581.62,563572.86,5202601.8100000005,1788412.69,2312894.6799999997,6.334501,905.5699999999999,557,,
2026-05-25T10:16:45 ET,2026-05-25T10:15:00 ET,2026-05-25,Mon,1016ET,2026-05-26,29558.75,717.54,29424.9,NEAR_FLIP,NEUTRAL,24.4,0.663,12.68,14.31,16.18,18.96,27765.14,674.0,-1793.6100000000006,-6.06794942275976,-355506.01999999996,426191.42,3861995.1099999994,1321256.1500000001,1921103.8899999997,5.405468,669.55,410,,
2026-05-25T10:16:45 ET,2026-05-25T10:15:00 ET,2026-05-25,Mon,1016ET,2026-05-26,29558.75,717.54,29424.9,NEAR_FLIP,NEUTRAL,24.4,0.663,12.68,14.31,16.18,18.96,27806.33,675.0,-1752.4199999999983,-5.9285998223876115,-823015.7,949304.2,8930149.979999999,2873555.75,3103007.67,8.989309,1458.09,887,,
2026-05-25T10:16:45 ET,2026-05-25T10:15:00 ET,2026-05-25,Mon,1016ET,2026-05-27,29558.75,717.54,29424.9,NEAR_FLIP,NEUTRAL,24.4,0.663,12.68,14.31,16.18,18.96,27806.33,675.0,-1752.4199999999983,-5.9285998223876115,-3610447.1199999996,3847959.56,52064146.48,5804327.1899999995,1491825.2799999993,5.212524999999999,8907.01,2981,,
2026-05-25T10:16:45 ET,2026-05-25T10:15:00 ET,2026-05-25,Mon,1016ET,2026-05-26,29558.75,717.54,29424.9,NEAR_FLIP,NEUTRAL,24.4,0.663,12.68,14.31,16.18,18.96,27847.53,676.0,-1711.2200000000012,-5.789216391085554,-511338.73999999993,537844.4199999999,5538815.87,1588762.8299999998,233921.3899999999,0.6992929999999999,807.64,487,,
2026-05-25T10:16:45 ET,2026-05-25T10:15:00 ET,2026-05-25,Mon,1016ET,2026-05-27,29558.75,717.54,29424.9,NEAR_FLIP,NEUTRAL,24.4,0.663,12.68,14.31,16.18,18.96,27847.53,676.0,-1711.2200000000012,-5.789216391085554,-322407.53,338595.35,4618682.96,498355.76,-13412.23000000004,-0.04897499999999999,770.0,251,,
2026-05-25T10:16:45 ET,2026-05-25T10:15:00 ET,2026-05-25,Mon,1016ET,2026-05-26,29558.75,717.54,29424.9,NEAR_FLIP,NEUTRAL,24.4,0.663,12.68,14.31,16.18,18.96,27888.72,677.0,-1670.0299999999988,-5.649866790713406,-150793.61,244468.43,1629692.1,704300.26,2662702.56,8.233668,358.89,214,,
2026-05-25T10:16:45 ET,2026-05-25T10:15:00 ET,2026-05-25,Mon,1016ET,2026-05-27,29558.75,717.54,29424.9,NEAR_FLIP,NEUTRAL,24.4,0.663,12.68,14.31,16.18,18.96,27888.72,677.0,-1670.0299999999988,-5.649866790713406,-450594.01999999996,668122.1599999999,6408539.41,958947.36,4659692.279999999,17.81614,1492.76,473,,
2026-05-25T10:16:45 ET,2026-05-25T10:15:00 ET,2026-05-25,Mon,1016ET,2026-05-26,29558.75,717.54,29424.9,NEAR_FLIP,NEUTRAL,24.4,0.663,12.68,14.31,16.18,18.96,27929.92,678.0,-1628.8300000000017,-5.510483359411348,-272460.75999999995,300891.44,2936173.4499999997,844907.87,524290.3599999999,1.6811620000000003,431.82,254,,
2026-05-25T10:16:45 ET,2026-05-25T10:15:00 ET,2026-05-25,Mon,1016ET,2026-05-27,29558.75,717.54,29424.9,NEAR_FLIP,NEUTRAL,24.4,0.663,12.68,14.31,16.18,18.96,27929.92,678.0,-1628.8300000000017,-5.510483359411348,-577972.1,613539.62,8155510.63,858207.61,75596.66000000003,0.3032539999999999,1346.8799999999999,414,,
2026-05-25T10:16:45 ET,2026-05-25T10:15:00 ET,2026-05-25,Mon,1016ET,2026-05-26,29558.75,717.54,29424.9,NEAR_FLIP,NEUTRAL,24.4,0.663,12.68,14.31,16.18,18.96,27971.11,679.0,-1587.6399999999994,-5.3711337590392,-300516.92,401510.32,3227195.69,1098193.35,2501356.06,8.339044,563.33,326,,
2026-05-25T10:16:45 ET,2026-05-25T10:15:00 ET,2026-05-25,Mon,1016ET,2026-05-27,29558.75,717.54,29424.9,NEAR_FLIP,NEUTRAL,24.4,0.663,12.68,14.31,16.18,18.96,27971.11,679.0,-1587.6399999999994,-5.3711337590392,-324057.42,355216.77999999997,4533465.890000001,483916.82,267817.32999999996,1.129429,766.24,228,,
2026-05-25T10:16:45 ET,2026-05-25T10:15:00 ET,2026-05-25,Mon,1016ET,2026-05-26,29558.75,717.54,29424.9,NEAR_FLIP,NEUTRAL,24.4,0.663,12.68,14.31,16.18,18.96,28012.31,680.0,-1546.4399999999987,-5.23175032773713,-3409037.43,3714630.9899999998,36456221.8,9889714.08,4540756.79,15.781821000000003,5094.99,2893,,
2026-05-25T10:16:45 ET,2026-05-25T10:15:00 ET,2026-05-25,Mon,1016ET,2026-05-27,29558.75,717.54,29424.9,NEAR_FLIP,NEUTRAL,24.4,0.663,12.68,14.31,16.18,18.96,28012.31,680.0,-1546.4399999999987,-5.23175032773713,-1908663.77,2164684.01,26453166.119999997,2870125.69,2884897.93,12.815685,4588.6,1319,,
2026-05-25T10:16:45 ET,2026-05-25T10:15:00 ET,2026-05-25,Mon,1016ET,2026-05-26,29558.75,717.54,29424.9,NEAR_FLIP,NEUTRAL,24.4,0.663,12.68,14.31,16.18,18.96,28053.5,681.0,-1505.25,-5.092400727364994,-306071.8,322180.84,3257103.9400000004,834336.31,90211.47999999998,0.32780200000000015,432.01,240,,
2026-05-25T10:16:45 ET,2026-05-25T10:15:00 ET,2026-05-25,Mon,1016ET,2026-05-27,29558.75,717.54,29424.9,NEAR_FLIP,NEUTRAL,24.4,0.663,12.68,14.31,16.18,18.96,28053.5,681.0,-1505.25,-5.092400727364994,-925037.71,1001258.05,12691245.08,1291121.46,336571.47,1.578182,2085.85,578,,
2026-05-25T10:16:45 ET,2026-05-25T10:15:00 ET,2026-05-25,Mon,1016ET,2026-05-26,29558.75,717.54,29424.9,NEAR_FLIP,NEUTRAL,24.4,0.663,12.68,14.31,16.18,18.96,28094.7,682.0,-1464.0499999999993,-4.9530172960629235,-1889040.81,2015727.6099999999,19988552.19,5073606.3100000005,1138089.2300000002,4.336375,2642.48,1432,,
2026-05-25T10:16:45 ET,2026-05-25T10:15:00 ET,2026-05-25,Mon,1016ET,2026-05-27,29558.75,717.54,29424.9,NEAR_FLIP,NEUTRAL,24.4,0.663,12.68,14.31,16.18,18.96,28094.7,682.0,-1464.0499999999993,-4.9530172960629235,-2610826.25,2669455.33,35428731.339999996,3345233.1799999997,-2132804.41,-10.577324,5465.740000000001,1457,,
2026-05-25T10:16:45 ET,2026-05-25T10:15:00 ET,2026-05-25,Mon,1016ET,2026-05-26,29558.75,717.54,29424.9,NEAR_FLIP,NEUTRAL,24.4,0.663,12.68,14.31,16.18,18.96,28135.89,683.0,-1422.8600000000006,-4.813667695690787,-1982404.9,2044586.38,20840300.92,4997872.79,-577093.48,-2.3127020000000007,2620.49,1381,,
2026-05-25T10:16:45 ET,2026-05-25T10:15:00 ET,2026-05-25,Mon,1016ET,2026-05-27,29558.75,717.54,29424.9,NEAR_FLIP,NEUTRAL,24.4,0.663,12.68,14.31,16.18,18.96,28135.89,683.0,-1422.8600000000006,-4.813667695690787,-619398.73,658232.51,8306059.13,800967.0599999999,-84564.30000000005,-0.44445599999999974,1324.77,339,,
2026-05-25T10:16:45 ET,2026-05-25T10:15:00 ET,2026-05-25,Mon,1016ET,2026-05-26,29558.75,717.54,29424.9,NEAR_FLIP,NEUTRAL,24.4,0.663,12.68,14.31,16.18,18.96,28177.08,684.0,-1381.6699999999983,-4.67431809531864,-1738571.99,1816674.95,18142226.37,4309061.0,-26862.929999999935,-0.11358300000000021,2276.53,1163,,
2026-05-25T10:16:45 ET,2026-05-25T10:15:00 ET,2026-05-25,Mon,1016ET,2026-05-27,29558.75,717.54,29424.9,NEAR_FLIP,NEUTRAL,24.4,0.663,12.68,14.31,16.18,18.96,28177.08,684.0,-1381.6699999999983,-4.67431809531864,-628866.39,657732.39,8325697.640000001,776505.16,-292970.99,-1.6351010000000001,1301.34,319,,
2026-05-25T10:16:45 ET,2026-05-25T10:15:00 ET,2026-05-25,Mon,1016ET,2026-05-26,29558.75,717.54,29424.9,NEAR_FLIP,NEUTRAL,24.4,0.663,12.68,14.31,16.18,18.96,28218.28,685.0,-1340.4700000000012,-4.534934664016581,-11549108.8,12012065.2,119514304.74,27622138.79,-1800978.3800000008,-8.060317999999995,14718.269999999999,7265,,
2026-05-25T10:16:45 ET,2026-05-25T10:15:00 ET,2026-05-25,Mon,1016ET,2026-05-27,29558.75,717.54,29424.9,NEAR_FLIP,NEUTRAL,24.4,0.663,12.68,14.31,16.18,18.96,28218.28,685.0,-1340.4700000000012,-4.534934664016581,-1239465.36,1980950.84,16184486.43,2266909.3200000003,9748139.43,57.885439,3853.39,903,,
2026-05-25T10:16:45 ET,2026-05-25T10:15:00 ET,2026-05-25,Mon,1016ET,2026-05-26,29558.75,717.54,29424.9,NEAR_FLIP,NEUTRAL,24.4,0.663,12.68,14.31,16.18,18.96,28259.47,686.0,-1299.2799999999988,-4.395585063644433,-1248435.3299999998,1269505.97,12798775.719999999,2827435.27,-802482.28,-3.8141130000000003,1521.07,723,,
2026-05-25T10:16:45 ET,2026-05-25T10:15:00 ET,2026-05-25,Mon,1016ET,2026-05-27,29558.75,717.54,29424.9,NEAR_FLIP,NEUTRAL,24.4,0.663,12.68,14.31,16.18,18.96,28259.47,686.0,-1299.2799999999988,-4.395585063644433,-568262.61,783407.3099999999,7310595.010000001,868148.77,2365995.54,14.976778,1498.45,335,,
2026-05-25T10:16:45 ET,2026-05-25T10:15:00 ET,2026-05-25,Mon,1016ET,2026-05-26,29558.75,717.54,29424.9,NEAR_FLIP,NEUTRAL,24.4,0.663,12.68,14.31,16.18,18.96,28300.67,687.0,-1258.0800000000017,-4.256201632342375,-1275998.23,1339611.0499999998,12945189.620000001,2886770.1999999997,-62629.419999999925,-0.3171799999999996,1569.67,716,,
2026-05-25T10:16:45 ET,2026-05-25T10:15:00 ET,2026-05-25,Mon,1016ET,2026-05-27,29558.75,717.54,29424.9,NEAR_FLIP,NEUTRAL,24.4,0.663,12.68,14.31,16.18,18.96,28300.67,687.0,-1258.0800000000017,-4.256201632342375,-781715.89,801695.85,9896877.5,859440.4500000001,-664352.31,-4.491224000000001,1508.02,321,,
2026-05-25T10:16:45 ET,2026-05-25T10:15:00 ET,2026-05-25,Mon,1016ET,2026-05-26,29558.75,717.54,29424.9,NEAR_FLIP,NEUTRAL,24.4,0.663,12.68,14.31,16.18,18.96,28341.86,688.0,-1216.8899999999994,-4.116852031970226,-1248223.42,1372245.62,12516884.45,2858042.42,928315.72,5.026492999999999,1572.61,686,,
2026-05-25T10:16:45 ET,2026-05-25T10:15:00 ET,2026-05-25,Mon,1016ET,2026-05-27,29558.75,717.54,29424.9,NEAR_FLIP,NEUTRAL,24.4,0.663,12.68,14.31,16.18,18.96,28341.86,688.0,-1216.8899999999994,-4.116852031970226,-975289.9400000001,1012698.32,12136739.82,1049081.98,-694103.1799999999,-5.020263999999999,1873.6299999999999,379,,
2026-05-25T10:16:45 ET,2026-05-25T10:15:00 ET,2026-05-25,Mon,1016ET,2026-05-26,29558.75,717.54,29424.9,NEAR_FLIP,NEUTRAL,24.4,0.663,12.68,14.31,16.18,18.96,28383.06,689.0,-1175.6899999999987,-3.977468600668156,-1761876.4,1783336.52,17441177.0,3585655.82,-1304600.64,-7.578296,1999.08,831,,
2026-05-25T10:16:45 ET,2026-05-25T10:15:00 ET,2026-05-25,Mon,1016ET,2026-05-27,29558.75,717.54,29424.9,NEAR_FLIP,NEUTRAL,24.4,0.663,12.68,14.31,16.18,18.96,28383.06,689.0,-1175.6899999999987,-3.977468600668156,-2388256.4600000004,2645981.98,29174643.34,2645634.5999999996,114073.77000000002,0.8842239999999997,4815.75,924,,
2026-05-25T10:16:45 ET,2026-05-25T10:15:00 ET,2026-05-25,Mon,1016ET,2026-05-26,29558.75,717.54,29424.9,NEAR_FLIP,NEUTRAL,24.4,0.663,12.68,14.31,16.18,18.96,28424.25,690.0,-1134.5,-3.8381190002960204,-9337613.25,9610210.57,91125732.30000001,18630552.45,-4628160.6,-28.940740999999996,10538.98,4160,,
2026-05-25T10:16:45 ET,2026-05-25T10:15:00 ET,2026-05-25,Mon,1016ET,2026-05-27,29558.75,717.54,29424.9,NEAR_FLIP,NEUTRAL,24.4,0.663,12.68,14.31,16.18,18.96,28424.25,690.0,-1134.5,-3.8381190002960204,-9676493.27,10531024.77,115876792.32000001,10150350.24,-2391819.6500000004,-19.900929000000005,18857.91,3426,,
2026-05-25T10:16:45 ET,2026-05-25T10:15:00 ET,2026-05-25,Mon,1016ET,2026-05-26,29558.75,717.54,29424.9,NEAR_FLIP,NEUTRAL,24.4,0.663,12.68,14.31,16.18,18.96,28465.45,691.0,-1093.2999999999993,-3.6987355689939503,-688697.0,833423.1799999999,6616064.28,1555732.23,1320243.6099999999,8.91733,894.27,334,,
2026-05-25T10:16:45 ET,2026-05-25T10:15:00 ET,2026-05-25,Mon,1016ET,2026-05-27,29558.75,717.54,29424.9,NEAR_FLIP,NEUTRAL,24.4,0.663,12.68,14.31,16.18,18.96,28465.45,691.0,-1093.2999999999993,-3.6987355689939503,-426270.45999999996,763321.52,4996563.91,708269.0499999999,2764496.46,24.727101,1345.1000000000001,231,,
2026-05-25T10:16:45 ET,2026-05-25T10:15:00 ET,2026-05-25,Mon,1016ET,2026-05-26,29558.75,717.54,29424.9,NEAR_FLIP,NEUTRAL,24.4,0.663,12.68,14.31,16.18,18.96,28506.64,692.0,-1052.1100000000006,-3.5593859686218146,-951899.15,1005984.33,8987496.8,1805556.27,-192265.34999999998,-1.4073789999999997,1056.3300000000002,372,,
2026-05-25T10:16:45 ET,2026-05-25T10:15:00 ET,2026-05-25,Mon,1016ET,2026-05-27,29558.75,717.54,29424.9,NEAR_FLIP,NEUTRAL,24.4,0.663,12.68,14.31,16.18,18.96,28506.64,692.0,-1052.1100000000006,-3.5593859686218146,-480206.00999999995,693630.9099999999,5500816.17,618681.24,1339693.23,12.899142000000001,1203.03,195,,
2026-05-25T10:16:45 ET,2026-05-25T10:15:00 ET,2026-05-25,Mon,1016ET,2026-05-26,29558.75,717.54,29424.9,NEAR_FLIP,NEUTRAL,24.4,0.663,12.68,14.31,16.18,18.96,28547.84,693.0,-1010.9099999999999,-3.420002537319744,-2219922.91,2425743.5700000003,20564332.580000002,4179642.3800000004,334555.94999999995,2.6626949999999994,2493.13,825,,
2026-05-25T10:16:45 ET,2026-05-25T10:15:00 ET,2026-05-25,Mon,1016ET,2026-05-27,29558.75,717.54,29424.9,NEAR_FLIP,NEUTRAL,24.4,0.663,12.68,14.31,16.18,18.96,28547.84,693.0,-1010.9099999999999,-3.420002537319744,-532877.6100000001,908575.49,5955144.39,777792.11,2450294.66,25.426854,1551.32,237,,
2026-05-25T10:16:45 ET,2026-05-25T10:15:00 ET,2026-05-25,Mon,1016ET,2026-05-26,29558.75,717.54,29424.9,NEAR_FLIP,NEUTRAL,24.4,0.663,12.68,14.31,16.18,18.96,28589.03,694.0,-969.7200000000012,-3.2806529369476083,-2158296.41,2305817.41,19579681.200000003,3807684.1799999997,-405728.1200000001,-3.5220280000000006,2320.1,719,,
2026-05-25T10:16:45 ET,2026-05-25T10:15:00 ET,2026-05-25,Mon,1016ET,2026-05-27,29558.75,717.54,29424.9,NEAR_FLIP,NEUTRAL,24.4,0.663,12.68,14.31,16.18,18.96,28589.03,694.0,-969.7200000000012,-3.2806529369476083,-3015130.63,3172297.9299999997,32811676.41,2601951.24,-2364776.78,-26.474660999999998,5333.3,767,,
2026-05-25T10:16:45 ET,2026-05-25T10:15:00 ET,2026-05-25,Mon,1016ET,2026-05-26,29558.75,717.54,29424.9,NEAR_FLIP,NEUTRAL,24.4,0.663,12.68,14.31,16.18,18.96,28630.22,695.0,-928.5299999999988,-3.14130333657546,-4897579.4799999995,6476312.12,43422158.620000005,10230784.21,10397861.89,98.74196599999999,6381.02,1846,,
2026-05-25T10:16:45 ET,2026-05-25T10:15:00 ET,2026-05-25,Mon,1016ET,2026-05-27,29558.75,717.54,29424.9,NEAR_FLIP,NEUTRAL,24.4,0.663,12.68,14.31,16.18,18.96,28630.22,695.0,-928.5299999999988,-3.14130333657546,-6426444.77,8382513.43,67963497.5,6575300.26,5830795.15,70.48544100000001,13879.5,1877,,
2026-05-25T10:16:45 ET,2026-05-25T10:15:00 ET,2026-05-25,Mon,1016ET,2026-05-26,29558.75,717.54,29424.9,NEAR_FLIP,NEUTRAL,24.4,0.663,12.68,14.31,16.18,18.96,28671.42,696.0,-887.3300000000017,-3.001919905273402,-1993588.86,3525342.46,17236074.69,5316897.01,11161018.33,116.27097400000001,3402.15,916,,
2026-05-25T10:16:45 ET,2026-05-25T10:15:00 ET,2026-05-25,Mon,1016ET,2026-05-27,29558.75,717.54,29424.9,NEAR_FLIP,NEUTRAL,24.4,0.663,12.68,14.31,16.18,18.96,28671.42,696.0,-887.3300000000017,-3.001919905273402,-1027771.2300000001,1355885.9900000002,10539833.61,1015079.1599999999,833617.02,10.887923999999998,2211.58,281,,
2026-05-25T10:16:45 ET,2026-05-25T10:15:00 ET,2026-05-25,Mon,1016ET,2026-05-26,29558.75,717.54,29424.9,NEAR_FLIP,NEUTRAL,24.4,0.663,12.68,14.31,16.18,18.96,28712.61,697.0,-846.1399999999994,-2.862570304901254,-2230650.48,2797836.7399999998,18760916.25,4019782.02,2336779.33,26.773199,2645.3599999999997,661,,
2026-05-25T10:16:45 ET,2026-05-25T10:15:00 ET,2026-05-25,Mon,1016ET,2026-05-27,29558.75,717.54,29424.9,NEAR_FLIP,NEUTRAL,24.4,0.663,12.68,14.31,16.18,18.96,28712.61,697.0,-846.1399999999994,-2.862570304901254,166897.8700000001,2169672.25,-1655711.2200000007,1546822.83,13487468.149999999,190.41137400000002,3487.07,416,,
2026-05-25T10:16:45 ET,2026-05-25T10:15:00 ET,2026-05-25,Mon,1016ET,2026-05-26,29558.75,717.54,29424.9,NEAR_FLIP,NEUTRAL,24.4,0.663,12.68,14.31,16.18,18.96,28753.81,698.0,-804.9399999999987,-2.7231868735991838,-4973632.0,5869445.640000001,40584464.3,8014049.819999999,1703697.8199999994,21.516452,5438.73,1258,,
2026-05-25T10:16:45 ET,2026-05-25T10:15:00 ET,2026-05-25,Mon,1016ET,2026-05-27,29558.75,717.54,29424.9,NEAR_FLIP,NEUTRAL,24.4,0.663,12.68,14.31,16.18,18.96,28753.81,698.0,-804.9399999999987,-2.7231868735991838,-1465980.96,2198971.44,14032181.86,1489265.45,2023964.6800000002,30.890118,3483.25,390,,
2026-05-25T10:16:45 ET,2026-05-25T10:15:00 ET,2026-05-25,Mon,1016ET,2026-05-26,29558.75,717.54,29424.9,NEAR_FLIP,NEUTRAL,24.4,0.663,12.68,14.31,16.18,18.96,28795.0,699.0,-763.75,-2.583837273227048,-1566461.06,1988993.3199999998,12365035.21,2573971.16,1181039.26,16.472973999999997,1806.8000000000002,386,,
2026-05-25T10:16:45 ET,2026-05-25T10:15:00 ET,2026-05-25,Mon,1016ET,2026-05-27,29558.75,717.54,29424.9,NEAR_FLIP,NEUTRAL,24.4,0.663,12.68,14.31,16.18,18.96,28795.0,699.0,-763.75,-2.583837273227048,-1627329.07,2444041.0300000003,14986138.44,1568158.24,1846587.7200000007,30.464616999999997,3816.73,401,,
2026-05-25T10:16:45 ET,2026-05-25T10:15:00 ET,2026-05-25,Mon,1016ET,2026-05-26,29558.75,717.54,29424.9,NEAR_FLIP,NEUTRAL,24.4,0.663,12.68,14.31,16.18,18.96,28836.2,700.0,-722.5499999999993,-2.4444538419249775,-13069071.090000002,29757357.25,99471769.46999998,36390748.21,78589374.30000001,1212.456449,26509.37,5221,,
2026-05-25T10:16:45 ET,2026-05-25T10:15:00 ET,2026-05-25,Mon,1016ET,2026-05-27,29558.75,717.54,29424.9,NEAR_FLIP,NEUTRAL,24.4,0.663,12.68,14.31,16.18,18.96,28836.2,700.0,-722.5499999999993,-2.4444538419249775,-12196793.91,17399529.97,107721424.64999999,10544784.02,7037292.469999999,125.45037300000001,26795.47,2642,,
